sent_at;sent_at_local;tz_offset;language;machine;amount
2020-06-25 12:42:51Z;2020-06-25 14:42:51;120;JavaScript;latitude-E6440;16
2020-06-25 12:53:47Z;2020-06-25 14:53:47;120;JavaScript;latitude-E6440;12
2020-06-25 12:55:05Z;2020-06-25 14:55:05;120;JavaScript;latitude-E6440;8
2020-06-25 12:52:09Z;2020-06-25 14:52:09;120;JavaScript;latitude-E6440;9
2020-06-25 12:46:58Z;2020-06-25 14:46:58;120;JavaScript;latitude-E6440;3
2020-06-25 12:51:24Z;2020-06-25 14:51:24;120;JavaScript;latitude-E6440;13
2020-06-25 12:56:26Z;2020-06-25 14:56:26;120;JavaScript;latitude-E6440;17
2020-06-25 12:52:39Z;2020-06-25 14:52:39;120;JavaScript;latitude-E6440;5
2020-06-25 12:56:39Z;2020-06-25 14:56:39;120;JavaScript;latitude-E6440;4
2020-06-25 13:19:03Z;2020-06-25 15:19:03;120;JavaScript;latitude-E6440;24
2020-06-25 12:54:10Z;2020-06-25 14:54:10;120;JavaScript;latitude-E6440;5
2020-06-25 12:55:27Z;2020-06-25 14:55:27;120;JavaScript;latitude-E6440;5
2020-06-25 13:17:18Z;2020-06-25 15:17:18;120;JavaScript;latitude-E6440;26
2020-06-25 13:43:57Z;2020-06-25 15:43:57;120;JavaScript;latitude-E6440;3
2020-06-25 13:53:48Z;2020-06-25 15:53:48;120;JavaScript;latitude-E6440;7
2020-06-25 13:17:51Z;2020-06-25 15:17:51;120;JavaScript;latitude-E6440;6
2020-06-25 13:54:44Z;2020-06-25 15:54:44;120;JavaScript;latitude-E6440;29
2020-06-25 13:58:31Z;2020-06-25 15:58:31;120;JavaScript;latitude-E6440;7
2020-06-25 13:15:15Z;2020-06-25 15:15:15;120;JavaScript;latitude-E6440;2
2020-06-25 14:10:44Z;2020-06-25 16:10:44;120;JavaScript;latitude-E6440;5
2020-06-25 13:43:26Z;2020-06-25 15:43:26;120;JavaScript;latitude-E6440;6
2020-06-25 14:05:23Z;2020-06-25 16:05:23;120;JavaScript;latitude-E6440;19
2020-06-25 14:13:39Z;2020-06-25 16:13:39;120;JavaScript;latitude-E6440;5
2020-06-25 14:15:32Z;2020-06-25 16:15:32;120;JavaScript;latitude-E6440;5
2020-06-25 14:16:15Z;2020-06-25 16:16:15;120;JavaScript;latitude-E6440;4
2020-06-25 13:57:48Z;2020-06-25 15:57:48;120;JavaScript;latitude-E6440;7
2020-06-25 14:15:43Z;2020-06-25 16:15:43;120;JavaScript;latitude-E6440;3
2020-06-25 14:04:41Z;2020-06-25 16:04:41;120;JavaScript;latitude-E6440;8
2020-06-25 14:02:20Z;2020-06-25 16:02:20;120;JavaScript;latitude-E6440;3
2020-06-25 14:02:44Z;2020-06-25 16:02:44;120;JavaScript;latitude-E6440;6
2020-06-25 14:08:23Z;2020-06-25 16:08:23;120;JavaScript;latitude-E6440;4
2020-06-25 13:53:26Z;2020-06-25 15:53:26;120;JavaScript;latitude-E6440;3
2020-06-25 13:59:01Z;2020-06-25 15:59:01;120;JavaScript;latitude-E6440;5
2020-06-25 14:15:02Z;2020-06-25 16:15:02;120;JavaScript;latitude-E6440;6
2020-06-25 14:37:38Z;2020-06-25 16:37:38;120;JavaScript;latitude-E6440;17
2020-06-25 14:40:56Z;2020-06-25 16:40:56;120;JavaScript;latitude-E6440;9
2020-06-25 14:37:58Z;2020-06-25 16:37:58;120;JavaScript;latitude-E6440;7
2020-06-25 14:40:09Z;2020-06-25 16:40:09;120;JavaScript;latitude-E6440;7
2020-06-25 14:09:22Z;2020-06-25 16:09:22;120;JavaScript;latitude-E6440;25
2020-06-25 14:41:20Z;2020-06-25 16:41:20;120;JavaScript;latitude-E6440;4
2020-06-25 14:40:30Z;2020-06-25 16:40:30;120;JavaScript;latitude-E6440;3
2020-06-25 14:39:29Z;2020-06-25 16:39:29;120;JavaScript;latitude-E6440;6
2020-06-25 14:38:26Z;2020-06-25 16:38:26;120;JavaScript;latitude-E6440;5
2020-06-25 14:55:13Z;2020-06-25 16:55:13;120;JavaScript;latitude-E6440;9
2020-06-25 15:08:18Z;2020-06-25 17:08:18;120;JavaScript;latitude-E6440;4
2020-06-25 15:00:57Z;2020-06-25 17:00:57;120;JavaScript;latitude-E6440;4
2020-06-25 15:05:56Z;2020-06-25 17:05:56;120;JavaScript;latitude-E6440;4
2020-06-25 14:49:56Z;2020-06-25 16:49:56;120;JavaScript;latitude-E6440;5
2020-06-25 14:49:31Z;2020-06-25 16:49:31;120;JavaScript;latitude-E6440;2
2020-06-25 14:53:35Z;2020-06-25 16:53:35;120;JavaScript;latitude-E6440;20
2020-06-25 15:15:07Z;2020-06-25 17:15:07;120;JavaScript;latitude-E6440;7
2020-06-25 14:53:04Z;2020-06-25 16:53:04;120;JavaScript;latitude-E6440;15
2020-06-25 15:08:41Z;2020-06-25 17:08:41;120;JavaScript;latitude-E6440;8
2020-06-25 14:59:06Z;2020-06-25 16:59:06;120;JavaScript;latitude-E6440;4
2020-06-25 15:09:54Z;2020-06-25 17:09:54;120;JavaScript;latitude-E6440;6
2020-06-25 14:54:18Z;2020-06-25 16:54:18;120;JavaScript;latitude-E6440;5
2020-06-25 15:00:35Z;2020-06-25 17:00:35;120;JavaScript;latitude-E6440;4
2020-06-25 14:58:42Z;2020-06-25 16:58:42;120;JavaScript;latitude-E6440;5
2020-06-25 14:53:51Z;2020-06-25 16:53:51;120;JavaScript;latitude-E6440;2
2020-06-25 14:57:27Z;2020-06-25 16:57:27;120;JavaScript;latitude-E6440;8
2020-06-25 15:11:21Z;2020-06-25 17:11:21;120;JavaScript;latitude-E6440;6
2020-06-25 15:05:13Z;2020-06-25 17:05:13;120;JavaScript;latitude-E6440;4
2020-06-25 15:12:12Z;2020-06-25 17:12:12;120;JavaScript;latitude-E6440;4
2020-06-25 14:57:50Z;2020-06-25 16:57:50;120;JavaScript;latitude-E6440;5
2020-06-25 15:07:10Z;2020-06-25 17:07:10;120;JavaScript;latitude-E6440;11
2020-06-25 15:11:38Z;2020-06-25 17:11:38;120;JavaScript;latitude-E6440;6
2020-06-25 15:10:27Z;2020-06-25 17:10:27;120;JavaScript;latitude-E6440;9
2020-06-25 15:13:45Z;2020-06-25 17:13:45;120;JavaScript;latitude-E6440;7
2020-06-25 15:42:47Z;2020-06-25 17:42:47;120;JavaScript;latitude-E6440;31
2020-06-25 15:12:39Z;2020-06-25 17:12:39;120;JavaScript;latitude-E6440;9
2020-06-25 15:08:56Z;2020-06-25 17:08:56;120;JavaScript;latitude-E6440;4
2020-06-25 15:41:17Z;2020-06-25 17:41:17;120;JavaScript;latitude-E6440;4
2020-06-25 15:40:20Z;2020-06-25 17:40:20;120;JavaScript;latitude-E6440;5
2020-06-25 15:49:27Z;2020-06-25 17:49:27;120;JavaScript;latitude-E6440;4
2020-06-25 15:40:04Z;2020-06-25 17:40:04;120;JavaScript;latitude-E6440;8
2020-06-25 15:55:29Z;2020-06-25 17:55:29;120;JavaScript;latitude-E6440;43
2020-06-25 15:47:36Z;2020-06-25 17:47:36;120;JavaScript;latitude-E6440;6
2020-06-25 15:56:33Z;2020-06-25 17:56:33;120;JavaScript;latitude-E6440;8
2020-06-25 15:57:54Z;2020-06-25 17:57:54;120;JavaScript;latitude-E6440;11
2020-06-25 15:55:54Z;2020-06-25 17:55:54;120;JavaScript;latitude-E6440;8
2020-06-25 15:46:58Z;2020-06-25 17:46:58;120;JavaScript;latitude-E6440;18
2020-06-25 16:01:53Z;2020-06-25 18:01:53;120;JavaScript;latitude-E6440;9
2020-06-25 16:13:46Z;2020-06-25 18:13:46;120;JavaScript;latitude-E6440;6
2020-06-25 15:53:52Z;2020-06-25 17:53:52;120;JavaScript;latitude-E6440;6
2020-06-25 16:12:40Z;2020-06-25 18:12:40;120;JavaScript;latitude-E6440;29
2020-06-25 16:19:05Z;2020-06-25 18:19:05;120;JavaScript;latitude-E6440;6
2020-06-25 16:11:34Z;2020-06-25 18:11:34;120;JavaScript;latitude-E6440;42
2020-06-25 15:56:14Z;2020-06-25 17:56:14;120;JavaScript;latitude-E6440;3
2020-06-25 15:57:23Z;2020-06-25 17:57:23;120;JavaScript;latitude-E6440;7
2020-06-25 15:56:56Z;2020-06-25 17:56:56;120;JavaScript;latitude-E6440;5
2020-06-25 16:10:36Z;2020-06-25 18:10:36;120;JavaScript;latitude-E6440;24
2020-06-25 16:09:55Z;2020-06-25 18:09:55;120;JavaScript;latitude-E6440;7
2020-06-25 16:17:56Z;2020-06-25 18:17:56;120;JavaScript;latitude-E6440;2
2020-06-25 16:15:10Z;2020-06-25 18:15:10;120;JavaScript;latitude-E6440;6
2020-06-25 16:14:57Z;2020-06-25 18:14:57;120;JavaScript;latitude-E6440;8
2020-06-25 16:20:18Z;2020-06-25 18:20:18;120;JavaScript;latitude-E6440;3
2020-06-27 08:13:38Z;2020-06-27 10:13:38;120;JavaScript;latitude-E6440;8
2020-06-25 16:23:07Z;2020-06-25 18:23:07;120;JavaScript;latitude-E6440;25
2020-06-27 08:14:01Z;2020-06-27 10:14:01;120;JavaScript;latitude-E6440;9
2020-06-27 08:08:48Z;2020-06-27 10:08:48;120;JavaScript;latitude-E6440;3
2020-06-25 16:18:43Z;2020-06-25 18:18:43;120;JavaScript;latitude-E6440;16
2020-06-27 08:19:44Z;2020-06-27 10:19:44;120;JavaScript;latitude-E6440;4
2020-06-27 09:02:57Z;2020-06-27 11:02:57;120;JavaScript;latitude-E6440;5
2020-06-27 08:12:36Z;2020-06-27 10:12:36;120;JavaScript;latitude-E6440;14
2020-06-27 08:17:39Z;2020-06-27 10:17:39;120;JavaScript;latitude-E6440;17
2020-06-27 08:28:31Z;2020-06-27 10:28:31;120;JavaScript;latitude-E6440;43
2020-06-27 08:27:55Z;2020-06-27 10:27:55;120;JavaScript;latitude-E6440;23
2020-06-27 08:23:49Z;2020-06-27 10:23:49;120;JavaScript;latitude-E6440;10
2020-06-27 08:10:02Z;2020-06-27 10:10:02;120;CSS;latitude-E6440;5
2020-06-27 08:11:27Z;2020-06-27 10:11:27;120;JavaScript;latitude-E6440;11
2020-06-27 09:08:09Z;2020-06-27 11:08:09;120;SVG;latitude-E6440;33
2020-06-27 08:18:03Z;2020-06-27 10:18:03;120;JavaScript;latitude-E6440;13
2020-06-27 08:29:24Z;2020-06-27 10:29:24;120;JavaScript;latitude-E6440;94
2020-06-27 09:07:29Z;2020-06-27 11:07:29;120;SVG;latitude-E6440;25
2020-06-27 09:02:28Z;2020-06-27 11:02:28;120;JavaScript;latitude-E6440;11
2020-06-27 09:08:52Z;2020-06-27 11:08:52;120;SVG;latitude-E6440;2
2020-06-27 08:16:10Z;2020-06-27 10:16:10;120;JavaScript;latitude-E6440;7
2020-06-27 09:12:22Z;2020-06-27 11:12:22;120;SVG;latitude-E6440;1
2020-06-27 08:11:40Z;2020-06-27 10:11:40;120;JavaScript;latitude-E6440;3
2020-06-27 08:19:58Z;2020-06-27 10:19:58;120;JavaScript;latitude-E6440;2
2020-06-27 09:06:36Z;2020-06-27 11:06:36;120;SVG;latitude-E6440;1
2020-06-27 09:08:22Z;2020-06-27 11:08:22;120;SVG;latitude-E6440;5
2020-06-27 09:22:49Z;2020-06-27 11:22:49;120;JavaScript;latitude-E6440;19
2020-06-27 08:27:15Z;2020-06-27 10:27:15;120;JavaScript;latitude-E6440;5
2020-06-27 08:09:10Z;2020-06-27 10:09:10;120;JavaScript;latitude-E6440;4
2020-06-27 09:12:37Z;2020-06-27 11:12:37;120;SVG;latitude-E6440;1
2020-06-27 08:25:26Z;2020-06-27 10:25:26;120;JavaScript;latitude-E6440;76
2020-06-27 08:12:56Z;2020-06-27 10:12:56;120;JavaScript;latitude-E6440;5
2020-06-27 08:11:59Z;2020-06-27 10:11:59;120;JavaScript;latitude-E6440;4
2020-06-27 09:05:57Z;2020-06-27 11:05:57;120;SVG;latitude-E6440;12
2020-06-27 08:15:52Z;2020-06-27 10:15:52;120;JavaScript;latitude-E6440;6
2020-06-27 08:29:48Z;2020-06-27 10:29:48;120;JavaScript;latitude-E6440;7
2020-06-27 08:22:24Z;2020-06-27 10:22:24;120;JavaScript;latitude-E6440;10
2020-06-27 09:03:55Z;2020-06-27 11:03:55;120;JavaScript;latitude-E6440;8
2020-06-27 08:26:36Z;2020-06-27 10:26:36;120;JavaScript;latitude-E6440;9
2020-06-27 08:15:07Z;2020-06-27 10:15:07;120;JavaScript;latitude-E6440;5
2020-06-27 09:24:00Z;2020-06-27 11:24:00;120;JavaScript;latitude-E6440;36
2020-06-27 08:21:19Z;2020-06-27 10:21:19;120;JavaScript;latitude-E6440;4
2020-06-27 08:18:51Z;2020-06-27 10:18:51;120;CSS;latitude-E6440;5
2020-06-27 09:03:36Z;2020-06-27 11:03:36;120;JavaScript;latitude-E6440;9
2020-06-27 08:20:37Z;2020-06-27 10:20:37;120;JavaScript;latitude-E6440;14
2020-06-27 08:21:54Z;2020-06-27 10:21:54;120;JavaScript;latitude-E6440;4
2020-06-27 08:26:03Z;2020-06-27 10:26:03;120;JavaScript;latitude-E6440;21
2020-06-27 08:09:38Z;2020-06-27 10:09:38;120;CSS;latitude-E6440;6
2020-06-27 09:55:09Z;2020-06-27 11:55:09;120;JavaScript;latitude-E6440;18
2020-06-27 09:04:23Z;2020-06-27 11:04:23;120;JavaScript;latitude-E6440;6
2020-06-27 09:01:45Z;2020-06-27 11:01:45;120;JavaScript;latitude-E6440;36
2020-06-27 08:59:47Z;2020-06-27 10:59:47;120;JavaScript;latitude-E6440;14
2020-06-27 09:08:41Z;2020-06-27 11:08:41;120;SVG;latitude-E6440;12
2020-06-27 09:00:13Z;2020-06-27 11:00:13;120;JavaScript;latitude-E6440;8
2020-06-27 09:23:11Z;2020-06-27 11:23:11;120;JavaScript;latitude-E6440;10
2020-06-27 09:09:16Z;2020-06-27 11:09:16;120;SVG;latitude-E6440;5
2020-06-27 09:45:36Z;2020-06-27 11:45:36;120;JavaScript;latitude-E6440;75
2020-06-27 09:44:19Z;2020-06-27 11:44:19;120;JavaScript;latitude-E6440;7
2020-06-27 09:44:50Z;2020-06-27 11:44:50;120;JavaScript;latitude-E6440;10
2020-06-27 09:46:50Z;2020-06-27 11:46:50;120;JavaScript;latitude-E6440;14
2020-06-27 09:53:54Z;2020-06-27 11:53:54;120;JavaScript;latitude-E6440;41
2020-06-27 09:24:42Z;2020-06-27 11:24:42;120;JavaScript;latitude-E6440;32
2020-06-27 09:04:40Z;2020-06-27 11:04:40;120;JavaScript;latitude-E6440;6
2020-06-27 09:47:16Z;2020-06-27 11:47:16;120;JavaScript;latitude-E6440;23
2020-06-27 10:02:38Z;2020-06-27 12:02:38;120;JavaScript;latitude-E6440;2
2020-06-27 09:49:11Z;2020-06-27 11:49:11;120;JavaScript;latitude-E6440;55
2020-06-27 09:48:12Z;2020-06-27 11:48:12;120;JavaScript;latitude-E6440;52
2020-06-27 09:52:42Z;2020-06-27 11:52:42;120;JavaScript;latitude-E6440;20
2020-06-27 09:54:45Z;2020-06-27 11:54:45;120;JavaScript;latitude-E6440;27
2020-06-27 09:53:07Z;2020-06-27 11:53:07;120;JavaScript;latitude-E6440;24
2020-06-27 11:19:58Z;2020-06-27 13:19:58;120;JavaScript;latitude-E6440;5
2020-06-27 11:23:27Z;2020-06-27 13:23:27;120;JavaScript;latitude-E6440;39
2020-06-27 10:49:03Z;2020-06-27 12:49:03;120;Ini;latitude-E6440;4
2020-06-27 11:20:29Z;2020-06-27 13:20:29;120;JavaScript;latitude-E6440;17
2020-06-27 10:48:48Z;2020-06-27 12:48:48;120;Ini;latitude-E6440;6
2020-06-27 11:53:10Z;2020-06-27 13:53:10;120;JavaScript;latitude-E6440;20
2020-06-27 11:21:03Z;2020-06-27 13:21:03;120;JavaScript;latitude-E6440;13
